Id,rating,title,text,Id.1
371035,5.0,Great watch band,"Its great quality, stretchy, very cute and matches everything, it does run a little on the smaller side but it just fits ( im 6ft tall and have larger wrists and ankles so maybe its just me 😜), easy to take on and off and waaay better looking then the plain black one my classic pebble came with ( which my puppy chewed up 😬).",371035
371207,5.0,AMAZING STUFF!!!,"My Mother told me about this and uses it daily for wrinkles and has been for 2 months.  She  suggested I get a some for my son who has suffered with severe acne and acne scars since he was a teenager,  he is now 27.  The only time it clears up is when he has been on antibiotics and I have felt so bad for him.  Well let me tell you,  At first I was skeptical ,  but after only one week of him applying this once a day at night before bed I started to notice a slight change in his overall skin appearance. His boils  seem like they were retreating and his  ache scars seem to be shrinking somewhat,  well it's been about one month in  and I am stunned at the difference this has made in Sons  life!  The pits in his face are almost completely closed up and his acne has cleared up almost completely!!!  Just  the overall appearance of his skin is radiant and glowing almost as if he had plastic surgery.  I highly recommend this product to anyone who suffers from skin conditions such as acne, boils,  etc.... I wouldn't have believed it if I hadn't have seen it with my own eyes!!! My Son  is happier and more confident than he has ever been in years.  I will definitely keep using this product on him.  I only wish I had taken before and after pictures! This stuff is AMAZING!!! Thank you!!!!!! God bless you!! 😀",371207
371290,5.0,I love it great product,My dog naturally has a lot of hair an it gets everywhere.. usually she would nip you or cry during getting her hair cut. With these she didn’t cry or nip me the hair glided off so softly an I am getting a back up pair.. what I love most about them is that they are cordless.. a must get 👍🏾👍🏾,371290
371306,5.0,La rapidez 👏👏👏👏👏,Porque es muy bueno 👍👍👍👍,371306
371637,5.0,Great flavor!,This product goes in my work bag daily! Great flavor. Great & clean ingredients! Gets me through my work day with a bit more spunk. 😀,371637
371706,5.0,The grape 🍇  is great!,I love grape flavor!!! The 🍇 grape is so good!<br />It is nice to add flavor to your water and not have a bunch of artificial sweeteners and sugars added to them. We will be trying the other flavors as well.,371706
371726,5.0,"Delicious flavor, helps me drink more water and stay hydrated! 100% recommend 👌😁","I just recieved my wild berry junp hydration today, and let me tell you, I'm already obsessed! I've been struggling to drink my water lately, just seems so plain and boring... I was so excited to try this out, I couldn't wait to try it after a friend recommended it, and let me tell you, I think ill be adding it into my new daily routine! It tastes amazing, not artificial or overly sweet. I also love that it's naturally sweetened with stevia vs those artificial sweetener. I'm excited to try out the other flavors as this one is already amazing 👏😋 I also workout regularly and I'm excited to add this in to stay hydrated and healthy! Thanks for the amazing product Junp! ",371726
371805,5.0,Wild berry,This product is absolutely amazing. I am so grateful that I found them. I work out on a regular basis and it keeps me hydrated for sure. I enjoy the v Wildberry and berry lemonade. Sometimes I combined the two and it is so good😋 the ingredient list is on point as I don’t like any additives. I highly recommend this product if you were looking for a hydration option. The price is reasonable compared to others.,371805
371866,5.0,Great flavor- quality hyrdration,Great flavor and quality of this product leaves me feeling hydrated and energized 😁,371866
371964,5.0,Great taste!,Love the taste of the grape Junp! Very refreshing and makes it easier to increase water consumption 😊,371964
372106,5.0,Great Post Workout Hydration,Great product.<br />I have been using Junp for a couple of months now and feel that it a great product at a great value.<br /><br />I have tried other products that tasted salty.<br /><br />Junp has a great flavor and it allows me to hydrate after an intense workout.<br /><br />Two thumbs up 👍🏼👍🏼,372106
372143,5.0,All natural ingredients with no added sugar or artificial sweeteners! 👏🏻,All natural ingredients with no added sugar or artificial sweeteners! 👏🏻 Love this!,372143
372198,5.0,LOVE,This is my new favorite for hydration! Cant wait to try all the flavors 😍,372198
372240,5.0,quality,Great 👍,372240
372516,4.0,Does the job!,Makes wearing heels bearable for this 60 something😆!,372516
372628,5.0,Five Stars,As all your products great results and all natural ingredients  👍😊,372628
372846,5.0,Awesome Products😁,This product was bought as a gift and it looked very nice and works just as great😊😄,372846
372939,5.0,Good,Si es como dice no hace mucho ruido y dejo el pelo de mi perro 🐶 bien 👍,372939
373005,5.0,Lint roller,Works as expected 👍,373005
373045,5.0,Easy,Makes threading serger easier 😊,373045
373051,5.0,Great deal,"Good for the dyi i used them for , love that they have tops .🎃",373051
373104,5.0,Im 37 and only getting older,"Great product, I feel more energy and no let downs if you know what I mean. I thought I was good to go but this pill was increased motivation for all my activities.👍",373104
373139,5.0,Whiter Smile,Definitely works! It’s a good finish for my get to going somewhere routine! 😬,373139
373179,5.0,Thank you.,Like!👍,373179
373277,1.0,One Star,"It's loud and doesn't even work,😡",373277
373296,2.0,Sorry they broke,I enjoyed the glass for about two weeks. Then the  glasses broke at the arm very easily 🙁,373296
373311,5.0,Super Soft!,I bought this for a pajama themed tournament I'm in to wear kinda like a beadband for fun.  However I was surprised with how nice it is! Super Soft against my face and I would use it in real life too. Also made for a funny photo to send my boys in college 😄😄,373311
373390,5.0,Painful gums away,"I love this toothpaste!!! It brought a sense of relieve, remove tartar, and the pain went from a 99 to a 10 percent and I’m sure as I keep using it, the results will just get better. So thankful for the creators of this product and please don’t change… continue to be great 😊",373390
373487,5.0,Excellent!!!,"Absolutely Love this ""flavoring"" I've been making my own ""flavoring"" for over 5 yrs now and haven't been able to match this. Highly recommend this ""flavoring"" 😉",373487
373665,4.0,"I does the job, so I love/hate them","I use these as a grown adult a$$ human; because no matter what, when I go to the dentist, I'm never good enough for him! He thinks I'm a liar and a cheat and that I sleep with candy in my mouth and only brush my teeth with my finger in the car on my way to see him. . . Where as the finger brushing may be true at times. I do brush twice a day and floss. I thought I was a good brusher and flosser 😬. This stuff shows me the error in my ways and I love it for that. . .<br /><br />Pro tip: Only do this at night and it will (temporary) turn your bristles pink because, trust and believe, you will brush you teeth again after using a tab.",373665
374068,1.0,"this description is confusing, the bottle does not have ...","this description is confusing, the bottle does not have 10grs, it only has 30 capsules in each 1 and supposedly they are 3 months every 1, it only has 10grs but for the 3 bottles and not in each one ...👎🏼",374068
374143,5.0,Muy suaves,👍🏻👍🏻👍🏻❗️❗️❗️,374143
374216,1.0,Just like the other one.,"Useless and worthless 😪 bathroom time, but not ""UP"" time...if you know what I mean.",374216
374230,5.0,Excellent  product!,One pill lasted four days for me👍🏽,374230
374331,5.0,Five Stars,😊😊😊😊😊,374331
374459,5.0,Amazing quality!,Great product for the price definitely worth the buy thank you 10 out of 10 for me. Great quality as well 💯🙌,374459
374559,5.0,Vinegar apple cider tablets,These are wonderful. You take three a day. It helps with some of the health issues that I have. 😀 The taste is not bad if you drink a glass of water with it. The price is wonderful. I've only been taking these a few days and I already feel the difference!!,374559
374594,1.0,Q no compren esta basura,Pura basura no hace nada de lo que se muestra en la descripción ni el video donde lo vi llevo un mes usándolo y nada de nada 🤬 no mal gasten su 💵,374594
374607,5.0,Five stars,Very happy with the masks. Great quality and design. Definitely recommend 👌,374607
374724,5.0,Great product,It is a good product and easy to use 👍👍👍,374724
374748,5.0,Great and Beautiful Scale,I think it's a beautiful scale and the free tape measure was an added bonus. It seems to weigh everything accurately. except for me. It's weighing me about 50lbs heavy😉,374748
374857,5.0,😍,I love them 😍<br />I do wish they were less sweet but I suppose it helps people that have a sweet tooth,374857
374927,1.0,Yuk,"Awful... everyone of them, my dog enjoyed them 😐",374927
374997,5.0,Just one disappointment that does not pertain to product quality,"I dislike that two of the four hairspray cans do not spray the product.  They do not work. So, basically, I paid double for this order.👎🏽",374997
375362,5.0,It really works!,"There are a lot of products on the market like this, but this one actually works as advertised👍🏻",375362
375525,5.0,No smelly pits,🙌🏽🙌🏽,375525
375594,5.0,Good!!,Buena calidad! 👍,375594
375595,5.0,Does Exactly What It Says Very Well,Helps with shoe odor in a very easy and effective way. I would recomendable this product to anyone who has foot odor problems👍,375595
375682,5.0,Goofy looking glasses but they work!!,"As the title states, these are goofy looking glasses but I am so happy I bought them. I’m a little iffy on the science behind these but I gave them a go because why not?! It couldn’t be worse than being car sick all the time anyhow. This summer, our family has had loads more road trips but I started testing them in small increments. First, I tried checking my phone when my husband was driving (even briefly this would typically give me a headache and I’d start feeling car sick) but I didn’t have any problems. Then I tried them on long car rides with windy roads, also no car sickness. At this point, I can play games on my phone and am so happy about this find. I leave them in the car and break them out anytime I start feeling carsick or will be using my phone. FYI: I get strange looks and I don’t try to make eye contact with passing cars but who cares?! I’ve recommended them to family and friends as well😊",375682
375804,1.0,Nonsense,"I bought 2 of these and both were missing the letters B and N, ridiculous. And I passed the return window. There goes 25 bucks down the tubes 😡",375804
375950,5.0,Does it really work!!,"This product works as promised, I have been telling several people!!👏🏾👏🏾👏🏾👏🏾",375950
375953,5.0,Works great. I put the fenix AA rechargeable 🔋🔋in and ...,Works great. I put the fenix AA rechargeable 🔋🔋in and it runs like a bat out of hell. Great product👍,375953
375995,1.0,Do not cancel noise.,This did not cancel out any noise at all . 😔,375995
376318,5.0,Five Stars,Saved money$$$😁😍loved the customer service..,376318
376454,5.0,but it is easy and convenient,"I haven't used it that much yet, but it is easy and convenient. 😊",376454
376575,5.0,Five Stars,Super nice 😊,376575
376608,5.0,best machine ever!!,This is the best razor machine you can buy. It is incredibly soft cutting and dircret. I love this little machine 💙 ❤,376608
376781,5.0,👍👍👍👍,👍👍👍,376781
376806,1.0,What is that?,The loofah was awesome however these came out of it and they smelled like a straight up rotting body.😩,376806
376809,3.0,Why so slow??,"I love the concept of this.  The way its set up is great! The only issue I have is the speed.  It’s so damn slow!!!!! There’s a dial that controls the speed and it feels like it’s on LOW when it’s on its highest.  When u put it on “low” it is like barely moving!  It needs to be much faster!! Otherwise, great product!👍",376809
376860,5.0,Excellent purchase !,"Excellent table, super comfortable and very strong, I’m very please with my purchase, this is my 3 rd table in 15 years of being a license massage therapist🙏🏻",376860
377049,5.0,Good shoe refresher,Not crazy about the scent.. but its much better then what the old work shoes smell like w out this stuff😂 I recommend it,377049
377119,4.0,Four Stars,Really helps shoulder pain. 👍,377119
377868,5.0,Healthy and easy to take recommend drinking lots of water and other hydrating fluids,Great supplement to utilize when exercising but I do recommend drinking a lot of water or a drink that is very very hydrating for at least the first three hours after you take it; and it does not give you the jitters just lots of energy!😍,377868
378213,5.0,LIFE SAVOR,"These are fabulous and i’m extremely happy with them. They aren’t so much water resistance as I’d hope, you have to sit there and dry it after getting wet otherwise it will start to fall off and then one part comes off you have to replace the whole thing typically. And made sure you are dry before you put it on because I had to replace my sensor when I was sweating and while I tried to dry skin as much I could in the moment, the sticker was not enough for my sweat 😂 tip always carry extra on you! I’m really happy with this though, i used to use tape and that would irritate my skin so much with my latex allergy and this isn’t that bad, hardly any irritation!",378213
378299,5.0,Five Stars,A great natural way to get rid of pain 😊,378299
378320,5.0,Buena calidad,Perfecta para  crear el regalo  perfecto 🎁 👌,378320
378491,5.0,Five Stars,👍🏼,378491
378547,3.0,LOL,Smells great. Even the mice love it! 🤦🏻‍♀️🤦🏻‍♀️ I placed it at mice holes and THEY ATE THE POUCHES!!! I guess I have mutant mice. 🤷🏻‍♀️🤷🏻‍♀️,378547
378907,5.0,"I was skeptical, but now I most definitely am not :)","I bought this because my doctor has gotten to the point she demand I take fish oil for my cholesterol, so I went searching for things other than pills, that I could take daily without that awful lingering fish taste, and to my certain surprise (I was skeptical of other reviews) it really does just have a citrusy taste. I mixed it in with some lemonade and couldn’t taste any difference. Might take a lemon and fish oil shot for tomorrow’s “wake up” 😂. It tastes great and is great for you. If you’re someone like me who doesn’t swallow pills but have been told to take fish oil, this my dear is for you.",378907
379169,1.0,Wasn't what I was looking for.,I'm sure the product was good but it wasn't what I was looking for. I didn't realize I could not return the item. 😒 I wanted fish oil for my plants not for human consumption!! I'm out 20 something dollars for not reading.,379169
379323,5.0,I've only been using it for 5 days so far ...,I've only been using it for 5 days so far I can't really see a difference but I'm still hoping it'll really help my hair grow faster so we'll see 😊,379323
379346,2.0,Fragile!!! Careful handling advised.,Very fragile. I bought two...one broke within the first week. Idk who's fault it was tho...I might've been a lil too rough taking it out after wrk. But I liked the pyrex while it lasted...a good material for piercings that are still healing that u hafta hide for a job...I'd still be rocking them if one hadn't broke...probably my fault honestly bc the other didn't break...guess I don't know my own strength. I recommend these as not a daily wear...but still recommended nonetheless. And be careful when handling...other than that...I was satisfied w the one that lasted and didn't break. 👍,379346
379504,3.0,good starter kit ink not the best but cant beat ...,good starter kit ink not the best but cant beat the price power suply was different ONLY ONE RT GRIP 😞 otherwise great,379504
379591,4.0,Esta bien,👍,379591
379619,4.0,Four Stars,Works great after I figured out how to get it on. 😄,379619
379623,5.0,Best Investment,These shoe spoons really work perfect it one  of many investments I found on Amazon. Tank you Amazon!😊,379623
379793,1.0,No lo compren,No lo recomiendo no es buena las pastillas ami No me funciono<br />Y además decía qe era una caja con 50 pastillas y solo yegaron 5 y en una blosita😒😒,379793
379859,5.0,Love these reusable paper towels!,I love these towels! They are so soft. Perfect for wiping messy little faces. My young grandson doesn’t mind the cleanup now😉,379859
379944,5.0,Great product but priced too high for me.,I hate that the price went up. Now I can’t afford it😢,379944
380042,5.0,Very satisfied!!!!,These smell so good 😊,380042
380271,5.0,It's not about the taste!,"All of you people who keep complaining about the taste, should really give it a rest!🙄 For goodness sake it is a mix of greens, so what exactly do you expect it to taste like?? The benefit and convenience of getting your daily greens and fruits in one convenient scoop far outweighs the taste factor. I've noticed a significant improvement  in cognitive ability, energy and productive bowel movements after only consuming this product for less than 1 week. I've even lost a couple of pounds!  I will continue to use it and I also think that the benefits of this product are worth the costs.",380271
380389,1.0,Fail,"Sorry, total waste of time and money, did absolutely nothing for dog fur on blankets or clothing. 😕",380389
380499,4.0,Great scale,Awesome scale.  It definitely does that job. It might be a little off. I did a test where I had me and my roommates scales side by side and they both said different weights. My roommate believes mine is too generous 😂 but I'm okay with generous.  Especially when it's a pound,380499
380531,4.0,Four Stars,👍,380531
380566,5.0,Five Stars,love it very pretty ❤️👏,380566
380680,4.0,Works great,"Good price. Product works. The pads are a bit stiff,but it does the job. I would definitely buy again. 👍🏻",380680
380694,5.0,Made my type 4 hair like butter! 👍🏽👍🏽,Not all straighteners work well on type 4 hair but honey my hair felt like BUTTER after! The steam makes a huge difference in texture and your hair doesn’t feel fried afterwards. I definitely recommend this steam straightener because my hair went from “I’m not going no where!” to “where we going?! 😜”,380694
380704,5.0,Great,Easy to use quiet I like the size just right I love it😀,380704
380912,5.0,Does the job,I have sensitive skin and started using this years ago with my hubby. It’s thick but not too thick. The place I use to buy it from closed so I was happy to see that it’s sold on Amazon. 😁,380912
381192,5.0,Really good sprays!,These sprays help eliminate the negative energies and also it scares the negative ghosts away. 😊❤️❤️ And not just that but also bring protection against anything.,381192
381239,2.0,It had spilled out all in the box .,It was melted and top was off the product. 😩,381239
381257,5.0,Helps with night sounds,Worked well at a jazz club recently when sitting very close to the stage and speakers.  Also help greatly in muffling partner’s snoring. 😊,381257
381481,5.0,Five Stars,Work great...insane pump 👍💪💪,381481
381599,2.0,Great Product 5/10,"Great product, but didnt Recieve the cup or shaker foe this item😶",381599
381637,3.0,Only received the curler,It works okay. Charges very fast and holds a charge for a long time however I don’t see a big difference between this and a typical eyelash curler that isn’t heated🤷🏻‍♀️,381637
381841,1.0,Not a good buy.,"Don't recommend the product. Not made to fit to face. Half of the nobs weren't even reaching/touching my face. The vibrations were entirely concentrated on the bridge of my nose and my forehead, it was very uncomfortable. Product is going straight into the garbage, I have zero use for it. 😞",381841
382087,5.0,Now I see how ugly I am in the mirror!!!,So I guess it’s doing it’s job. Dog gone it🦖👍🏼🦖,382087
382236,5.0,Perfect lavender pillow spray...highly recommend,Perfect product with the lovely scent of lavender to ease you into a peaceful sleep!<br /><br />So soft and subtle that even our fur babies love to sleep on our pillows when I spray before bed!!!<br /><br />♥️🐱🐶😴<br /><br />Love!!!,382236
382759,2.0,Beware of period changes,"Started taking this for weight gain, all it did was change my period cycle. My period used to be 2 days heavy and then 3 light days. Now I get 2 days heavy and it skips a day!! Nothing on day 3. Then heavy again and now lasts a week!! So now I have a longer period 😭😭 no weight gain either",382759
383101,5.0,Such a cleansing and luxurious feel!,"Absolutely IN LOVE with my rose coconut milk bath😊 It has a very relaxing and beautiful scent that's a mixture of essential oils and Bulgarian rose petals(the Cadillac of roses). I love that there's actually little bits of petals floating around too, it gives my bath a really luxurious feel!🌹❤ I used it when my muscles were super tense and I couldn't relax my neck and shoulders and the blends of Epsom, Dead Sea, and Pink Himalayan Salts in super hot water was like instant relief and relaxation. I will definitely be purchasing this whenever it runs out! I've been buying a ton of Auntie and Me products for a couple years now and literally every single one delivers and does what it says😏 Finally, products that truly (and fabulously) do what they claim to! My favorite company, hands down, and the best part is knowing I'm not piling a bunch of random scary chemicals in my body. Thanks you A&M for making my favorite products THAT WORK... Every. Single. Time!!😊🥰😍🙏✊🙌❤",383101
383102,5.0,"A *must* have for a ton of ailments! Only pure essential oils used, always😊","I want to first say that I'm not a paid reviewer but I am a diehard fan and local customer of A&M and this Relief roller is one of my absolute favs that I don't go a single day without! I use it on the back of mine and my kids necks when we have colds and it instantly allows air through congested nostrils and lungs. It works wonders and truly does provide instant relief to headaches when applied to the temples. And my daily place I use it is on any knots I may have in my neck and shoulders and I can't say how much the menthol relieves pain and tension!!<br /><br />Absolutely obsessed with literally *every* magnificent concoction I've tried! I always get more when I run out and I will continue to do so☺ I started shopping here locally when I got pregnant with my second child. Wanted to use more organic and once I started trying a bit here and there I became addicted lol I noticed everything I got WORKED more than a million other chemically filled and pricey products.. I love buying from places where the products actually do *exactly* what they claim, so if you feel the same, believe me, you NEED to try A&M!<br /><br />Since converting to these specific amazing natural products I am legit hooked🙌 Their deodorants work wonders and are literally the first/only natural deodorant I have found to finally WORK😀👍 Their anti aging products make a noticeable difference even in the first week of use(two of my favs are the Vitamin C Facial Moisturizer and the Liquid Gold AntiAging Serum)..<br /><br /> The rollers and sprays actually add peace and joy to my days, totally help aching muscles and relieve anxiety, etc.(I suffer from OCD and PTSD as well as awful knots in my neck and shoulders and the Relief Roller and Relief(as well as the Peace) CBD salve- and even more products, have literally been such a blessing to me for relieving stress and physical pain- GRATEFUL)! Everyone I've gifted these products to totally love them just as much and get hooked too. You *can't help* but feel relaxed and refreshed with the blends/scents/oils used in these wondrous creations; Don't know how I lived without Annabell's creations for the last 33 years.. I'm so excited for other people to try Auntie and Me products now that they're on Amazon, you will not regret it☺ So happy I found her and Brenda and their products!!❤",383102
383168,1.0,One Star,It overheats!!! The handle gets too hot -to handle- 😓,383168
383231,1.0,Poor 👎,Easy to peel especially if you sweat 😓 👎,383231
383402,1.0,3 packs short,"love this gum!! however, I only received 3 instead of the stated 6 😞",383402
383441,5.0,Best mousepad ever!,"Great quality image and true to the pictures! Was gonna use it as a mouse pad, but I neglected to pay attention to the item in Richard’s left hand... 😂",383441
383468,4.0,Yay,Cute and does the job😊,383468
383640,5.0,👍🏼,👍🏼,383640
383968,5.0,"keep warm for Neck, Shoulder, Knee","Heating Pad for Back Pain, Large Electric Heating Pad for Cramps Pain Relief, 6 Heat Settings with Auto Shut Off Timer, Moist Heat Therapy Pad for Neck, Shoulder, Knee, when I feel cool I turn on the heat pad, and put it on my body , I can set 30 minutes or more time to keep heat 👍 .",383968
384056,1.0,So fake....total plastic....looks like what football players wear,👎 waste of money,384056
384290,5.0,Easy comfort wrap,I 💛💙💜💚 it !!!!,384290
384482,3.0,Three Stars,"My glasses still slipped a little bit, but it might just be my glasses. 😕",384482
384499,5.0,Helped with toddler's flaky itchy scalp,"Significant improvement in poor baby's flaky itchy scalp, after many other shampoos tried and failed. He's still a bit flaky but the itch has subsided, he used to scratch until he hurt himself. 😞 It smells so baby fresh too, and I'm fussy about scents.<br />Edit: It's now Sept 5th and his scalp is completely clear! 🙂 Yay for Sebamed!",384499
384662,4.0,Four Stars,Halal vitamins👌,384662
384679,1.0,One Star,The smell is not nice 😕,384679
384716,5.0,👍,👍,384716
384734,5.0,Pretty Good So Far!,"I've recently received this ""Posture Corrector"".  I've only had a short time wearing it, but so far its pretty good and I  like it very much.  Just note, like with any corrector your body will have to adjust to wearing it over time.  A few years ago, I had a single back strap style bought it from a brick and mortar store.  After putting it on over a hoodie twice while trying it out to keep it very clean, I felt nothing different, and I wasn't sure what it was trying to do so I returned it. However, for this style I have now, I do feel my shoulders being pulled back, nothing else though.  Truthfully..., I really don't know what exactly you are suppose to feel straightening up, since I only feel my shoulders being squeezed together.  I guess, it's doing something!  LOL! But time will tell when if my neck is able to hold my head up higher without constantly dropping it back down.  Hopefully! After time it won't say, ""Nope! I still can't do it, now go find something else😄!""  Well, I ordered the full upper back covering style pictured. Here are my photos, so check them out because one thing for sure this corrector is made, and stitched extremely well.  Look at the nice zip lock storage packaging, along with the colorful detailed instructions card to hang up on the frig.  Well... that's where I put it as a reminder to don't take another snack, and put it on.  Also, the comfort wraps, those square things are nice and thick, plus also made very well. The weather is hot, so I do think after many hand washing cycles, all three items will hold up for a very long time. LOL! Of course I can't forget to mention the disappointing cons, well its only one. The wrap around pull straps are too short.  Yet, on Amazon they appear much longer, but they are little wee bit difficult to grap to pull, and if someone with a much wider upper back, the straps may end up fastening slightly under their armpits instead of closer to their shoulders as pictured.  But if it does, I guess you could try giving the comfort wraps a go under the armpits.  So would I recommend this style of ""Posture Corrector"" to friends.  ABSOLUTELY☺!!!  It's made very well.  It is a short time wearing it, so once I start to see changes within my posture, I will give a final update.",384734
384823,2.0,Two Stars,It broke 😫😞,384823
384840,5.0,BEST PRODUCT EVER,"I’m telling you, this is the best product ever ! Like what is lotion anymore 😂 I have itchythosis where my legs are very scaly and dry and literally as soon as I had put this on , I’ve seen a MAJOR difference. It’s going on a week of using this and my skin hasn’t flared up and is smooth as a baby",384840
384938,5.0,I tried it and I love it!,"I tried it and I love it!!! My teeth are crispy clean and white, I have been smiling for no reason lately !! 😀",384938
385063,1.0,Not this one,"I was disappointed. By time I used it for the first time, it was past the return date. 😠. The 3 submerging units that came with the machine were rusted.",385063
385211,5.0,Hope it doing my body 👍,Its so expensive 😫,385211
385313,5.0,Bueno para el sistema Nervioso,Es agradable saver que hay un producto tomado y no inyectado. 🙂,385313
385328,5.0,Five Stars,I highly recommend this product to anyone. It works so well I absolutely love it 😍😍😍😍,385328
385331,5.0,Unleash you inner glamizon!!!!!,Do you like pretty things?!? Do you like to be glamorized?!? You know you do!!! You'll put these on and POW! (And WOW) you are a super hero! Or in my case--- a Supervillian! Muhahaha💀<br /><br />I have purchased a few of these Xotic eyes in several colors... This one did not disappoint. Beautiful foil gold and pink tones with pink & gold gems really make this accessory pop. If you are careful and patient--- you can get many uses out of them. Which is what you want because they are not cheap!!! All you need to do is store them between some wax paper and apply a very thin layer of lash glue to them to reuse. I have not used the glue they come with--- so I cannot comment on how good it is. I use DUO brand lash glue.<br /><br />Just be super careful not to let this applique touch itself as it will stick and you won't be able to get it apart without ruining it. Peel off slowly and carefully. Hold it up to your face (with the backing on) so you know how it's going to look.... Symmetry for both eyes is key!😜<br />Basically--- worth the purchase if you take care of them!,385331
385402,4.0,Four Stars,It's great but pretty loud 😭,385402
385613,5.0,Great product!!!!,"Honestly great little product, does clear the smoke up and keeping the odor out for sure. Love the blue color and so easy to use. A little big but does the job well done. Can’t even tell I 💨",385613
385651,5.0,Happy with it....,"Really surprised how nice, comfy and warm it is! No complaints here.... so far! 😊",385651
385842,5.0,Save the planet!,I like the fact that they’re not plastic but cotton. Where do you think the plastic from your sponge or scrubby disappears too? I’ll tell you: Down the drain and turns into micro plastic and kills everything in the ocean and then it’s your fault the planet’s destroyed.<br />Use a Skrubba and sleep well at night 👍😉,385842
386014,1.0,Do i have like the worst luck ever,Do i have like the worst luck ever!!! Product arrive and i was sooooooo excited but it refused to turn on. I tried several new batteries but still nothing. 😔😭😭😭. I WANT MY MONEY BACK,386014
386015,5.0,Five Stars,"Energized, enough said💪💪💪",386015
386050,5.0,“Save ~ Money ~ & ~ No Longer ~ Deal with ~ Candida & All ~ It’s Negative Side ~ Affects ~ Including ~ AMA” ~ 💜,I have Been ~ Dealing with ~ Candida for 4 Decades ~ Have Been ~ To Numerous Dr’s ~ Sent To ~ “CDC” ~ & Candida Specialist ~ Always Being ~ Told by Traditional Dr’s ~ “That ~ It is ~ In ~ Your’ ~ Head” ~ “Even ~ Though ~ Blood Test ~ Show ~ Differently” ~ per “Acid ~ To ~ Alkaline ~ Ashwaganda & 35% Food Grade Hydrogen Peroxide ~ I Have Finally ~ Got ~ Candida ~ Under ~ Control” ~ 😘 ~ “After ~ 4 Decades Of Dealing with ~ All ~ The ~ Negative ~ Side ~ Affects ~ Frustration ~ Anxiety ~ Depression & Throughing ~ A Horrific Amount Of Wasted ~ Money ~ Down ~ A Rat Hole ~ I Now ~ Feel ~ 20 Yrs ~ Younger” ~ “No ~ Thanks ~ To Traditional ~ AMA ~ 🤯” ~ “I No Longer ~ Have ~ BrainFog” ~ “I ~ No Longer ~ Spend 20 Hrs ~ In Bed Daily” ~ “I Now ~ Feel Vibrant ~ & Look 👀 ~ Forward ~ To All ~ Of My Days with ~ Joy & Excitement” ~ “So ~ ThankFul 🙏 ~ That I ~ No ~ Longer Have ~ A Need ~ To ~ Deal with ~ The AMA Tyrants” ~ & Will ~ Now ~ Be ~ Passing  ~ Those ~ Savings ~ To ~ People ~ In ~ Need” ~ 🌈,386050
386085,5.0,"Overall great products, exactly as billed","Actually ordered 3 of these in 2 separate orders.  Overall great products, exactly as billed.  Prompt shipping and arrival.  Two were gifts.  In the one I ordered for myself, 3 of the small bottles were glass dust on opening.  I was sweating the gift ones because they were sealed and I didn't want to open before the recipient did, but they were all fine.  Mine just must have had more fun on it's way here😊.  Everything else was as billed and perfect for what we wanted.  Would order from this vendor again!",386085
386232,5.0,best purchase,love it it works really good 😍,386232
386565,5.0,My stomach feels great!,Fabulous product😎,386565
386566,5.0,My stomach feels great!,Fabulous product😎,386566
387101,1.0,One Star,Not salon grade😢,387101
387116,5.0,Comfortable and effective,My favorite earplugs were the blue ones - they were comfortable enough to sleep in (I usually HATE earplugs) and I couldn’t hear my roommates watching tv in the room next door 😊,387116
387118,5.0,Comfortable and effective,My favorite earplugs were the blue ones - they were comfortable enough to sleep in (I usually HATE earplugs) and I couldn’t hear my roommates watching tv in the room next door 😊,387118
387126,3.0,Five Stars,I LOVE THIS WATCH!!! So cute and so practical<br /><br />Update: the watch broke after 5 wears 😔,387126
387218,5.0,Created by a woman for a woman.,It's all natural and keeps you cool.😉,387218
387236,5.0,Exactly as described,"Wasn’t sure this was the right product for my walker, it got here, it’s perfect. I now need to order 3 more so they all look new😁",387236
387473,2.0,To help knee pain and arthritis.  It did not help.,Arthritis and knee pain.  Did not help.  This was costly and I am very disappointed 😞,387473
387715,1.0,DO NOT BUY,"I have tried another flavor and it was amazing. This one is NOT. I should have read other reviews before hand. Product arrived properly sealed however, was literally damn inside. Completely clumped together. Horrible smell. Still tried it a few times since I spent the money on it already. Something is clearly wrong with the ingredients due to the moisture. I experience less effects with 2 full scoops than 1 of their other flavor. Don’t waste your money like I did 👎🏻",387715
387867,5.0,Great product. Not typical delivery method but it’s all good.,"Love this product and have been using it for a couple of years. Decided to order here because we aren’t shopping in any stores right now that don’t deliver. They were dropped off today in plastic bags with labels by an Uber driver with an adorable Golden Retriever. So it was confusing at first but no problems at all, plus I got to see a cute dog. 😁",387867
388200,5.0,Must have,I absolutely love this pill case💙💙💙 it's so unique and really well made.,388200
388316,5.0,Pow👊 That’s all I got to say.,I’m 65 years old and it work so did to Order more Give it a try....pow👊,388316
388387,5.0,👍🏻,👍🏻,388387
388435,5.0,Five Stars,"It works great! It is small, but I am petite so I knew that upfront. 😊",388435
388542,5.0,Screams from the Bathroom,"Going to love handing these out for Halloween, the roaches look so real😂😂😂",388542
388600,1.0,I bought this straightener 3 months ago and it wouldn’t ...,I bought this straightener 3 months ago and it wouldn’t turn on this morning.  Checked the outlet and everything else I plugged in worked😥,388600
388650,5.0,I have recommended it to multiple people,"I work retail, long, physical, stressful hours. I look forward to popping this in the microwave & using it at night. I have recommended it to multiple people. 💜",388650
